,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
154,0.03946628570556641,0.005456549255069582,0.000879669189453125,3.000840460014332e-05,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 4}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.45000000000000007,0.47500000000000003,0.4850860420650095,0.01997470331872956,377,0.5,0.5,0.5,0.5059178276573788,0.4997258771929825,0.5011287409700722,0.002396895767786589
155,0.035257577896118164,0.0009285223240685231,0.000862741470336914,3.4668389757716246e-06,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.516975308641975,0.48996913580246887,0.47530864197530853,0.4937500000000001,0.5708333333333334,0.5092796190071525,0.03346378120143274,283,0.52148033126294,0.53710533126294,0.5188276397515529,0.5230908152734779,0.5053534571723427,0.5211715149446506,0.010132820795262825
156,0.0411163330078125,0.00454484100396174,0.0008500099182128906,1.759936122806133e-05,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 6}",0.571759259259259,0.5532407407407405,0.5802469135802469,0.5166666666666667,0.59375,0.5631630196161744,0.026629638461769425,147,0.5697463768115942,0.6234795548654245,0.5572269668737061,0.6058597781217752,0.5701109391124871,0.5852847231569973,0.02506431596142375
157,0.048517704010009766,0.002148038340397303,0.0008862972259521485,5.0168073445860035e-05,0.01,"(25, 25)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",0.4999999999999997,0.5624999999999998,0.5084876543209875,0.5541666666666667,0.5354166666666667,0.5320657177253735,0.024563368484712068,218,0.5052083333333334,0.5537331780538303,0.4984472049689441,0.7039796181630548,0.5215428276573787,0.5565822324353082,0.076132549208455
158,0.025478029251098634,0.0022128460738656845,0.0008460044860839844,2.4969426514957624e-05,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 8}",0.48148148148148123,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.49628213299341395,0.007418008757893968,349,0.5021027432712215,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5004205486542443,0.0008410973084885809
159,0.05346856117248535,0.014056287972542155,0.0009244441986083985,7.115068737588876e-05,0.01,"(25, 25)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 9}",0.550154320987654,0.5810185185185184,0.4999999999999999,0.5104166666666667,0.49166666666666675,0.5267491679059556,0.03380389814092134,241,0.5562888198757764,0.5913237577639752,0.5,0.588686790505676,0.5368937048503613,0.5546386145991578,0.034082433059708525
160,0.03251638412475586,0.001129390521467963,0.0008771896362304687,3.061443099461462e-05,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.5648148148148147,0.6149691358024689,0.6003086419753086,0.49791666666666673,0.5291666666666667,0.561618334395581,0.043478291558248665,148,0.5538302277432713,0.5501746894409938,0.5490747929606625,0.586155185758514,0.5710945562435501,0.5620658904293985,0.014420862457602728
161,0.03583989143371582,0.006786579235770779,0.0008922576904296875,2.9320096086750776e-05,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.5779320987654318,0.6180555555555554,0.6504629629629629,0.5541666666666667,0.7395833333333334,0.6279680971602577,0.06468643163134125,53,0.6866912525879917,0.6625905797101449,0.6538884575569357,0.678921568627451,0.6420439886480909,0.6648271694261227,0.016250669516267423
162,0.02419757843017578,0.0032290949912514373,0.0008798599243164063,9.346008300781249e-06,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",0.5655864197530862,0.6111111111111109,0.5864197530864197,0.5437500000000001,0.7458333333333336,0.6104091424120104,0.0710597086776065,73,0.6514298654244306,0.6400103519668736,0.641013198757764,0.5850264447884417,0.5915086429308565,0.6217977007736734,0.027743660536736315
163,0.021374225616455078,0.0001360764093024331,0.0008444309234619141,8.60740602077204e-06,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,305,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
